NotDefined,NotDefined
纳塔莉·贝伊/埃里克·卡拉瓦卡/伊莎贝尔·卡雷/若西安·巴拉斯科/凯瑟琳·海格,1010708/1041853/1074259/1002859/1095306
苏志燮/孔晓振/徐仁国/金明洙/金宥利 Kim Yuri/徐孝琳,1042119/1202195/1323405/1317638/*/1315404
Paul Shane/Jeffrey Holland/Su Pollard,1118473/1094102/1127425
Mikhail Ulyanov/Inna Churikova/Stanislav Lyubshin,*/*/*
NotDefined,NotDefined
格利高里·派克/安妮·黑伍德/阿瑟·希尔,1031218/1037069/1027075
Ursula Lefkes/Otto Schily,*/1172663
杰伊·巴鲁切尔/查理·汉纳姆/塞斯·罗根/Timm Sharp/卡拉·盖洛/莫尼卡·凯娜/卢顿·万恩怀特三世,1002664/1000024/1002668/*/1009275/1017962/1050066
海伦·米伦/史蒂芬·汤普金森/劳拉·格林伍德/伊芙·贝斯特/汤姆·贝尔,1054390/1151256/1328006/1065427/1025381
道恩·强森/Siri,1044707/*
李小璐/贾乃亮/刘恩佑/黄明/傅迦/李子峰/吕一/刘萌萌/何明翰/许绍雄,1027770/1276135/1314608/1275882/1318706/1326498/1313630/1322311/1315982/1274449
克里斯塔·科索恩/劳瑞·提卡宁/Pirkka-Pekka Petelius/汤米·柯贝拉/Leea Klemola/Seppo Pääkkönen/艾丽娜·克尼赫蒂莱/Tiina Weckström/卡琳娜·哈萨/Anneli Karppinen,1174014/1320668/1127273/1050725/1025830/1142915/1108515/1164050/1323700/1109366
凯瑟琳·德纳芙/凯瑟琳·弗洛/奥利维埃·古尔梅/昆汀·多尔马尔/米琳娜·德蒙若/波林·艾蒂安/褒琳·巴里科/Karidja Touré/杰西卡·卡曼达,1054511/1048324/1012611/1354318/1028012/1333644/1330949/1348843/1365043
NotDefined,NotDefined
玛吉·史密斯/吉姆·布劳德本特/阿历克斯·杰宁斯/乔治·芬顿/杰米·帕克/黛博拉·芬德莱/罗杰·阿拉姆/潘多拉·科林/尼古拉斯·本恩斯/多米尼克·库珀/詹姆斯·柯登/弗朗西斯·德·拉·图瓦/斯蒂芬·坎贝尔·莫尔/塞缪尔·巴奈特/塞缪尔·安德森/埃莉诺·松浦/大卫·卡尔德/德尔莫特·克劳利,1013798/1019049/1045244/1028224/1274380/1335906/1041283/1127579/1328080/1017901/1017966/1022694/1274878/1045095/1342585/1342338/1025422/1070924
阿部宽/篠原涼子/宫迫博之,*/*/*
杰瑞米·布雷特,1041186
金惠子/吴智恩/宋智仁/金显祐/李相烨/李宝熙/BTOB/于玄/崔武成/黄静敏/朴尚勋/赵冠宇/郑允浩/尹斗俊/赵宝儿,1313345/1320256/1342487/1319094/1319238/*/*/*/*/*/1321219/1321220/1275637/1315044/*
秀爱/金英光/李洙赫/赵宝儿/金智勋,1184484/1315485/1313466/1340292/1316558
二阶堂富美/升野英知/若林正恭,1315736/1343869/1332998
Michael Baral/Philipp Denzel/Luc Feit,*/*/*
Aurelio Cohen/朱勒斯·萨格特/Eleonore Pourriat/Grégoire Monsaingeon/Clara Bonnet,*/1351351/*/*/*
白杨/魏鹤龄/李景波/管宗祥,1047219/1016009/1328730/1316751
Kanokporn Tongaram/Min Oo/Jenjira Jansuda,*/*/*
万梓良/梅艳芳,*/*
市川実和子/入山法子/臼田あさ美/小出早織/剛力彩芽/木村文乃/佐藤めぐみ/ともさかりえ/友近/YOU,*/*/*/*/*/*/*/*/*/*
Melissa Sue Anderson/Glenn Ford,*/*
Telly Savalas/Elke Sommer/Sylva Koscina,*/*/*
马精武/高发/阮巡/马崇乐/杨青/王菁华,1313092/1322289/1322290/1322292/1315090/1322293
NotDefined,NotDefined
NotDefined,NotDefined
刘翔/江钰源/邓琳琳,*/*/*
NotDefined,NotDefined
陶大伟/张菲/方正/安安/方芳芳/林偕文/乾德门/陈欣/欧婉玲,*/*/*/*/*/*/1313950/*/*
NotDefined,NotDefined
刘恺威/李东学/郑爽/刘雨欣/杨紫彤/周海媚/李玲玉/张芷溪/谢君豪,1208399/1317113/1275765/1314641/1316206/1037908/1314149/1323727/1157914
金相庆/严正化/宋永彰/曹熙奉/刘承睦/李俊赫/朴哲民,1019425/1023400/1158386/1331101/1331784/1331785/1218750
梅尔·吉布森/彼得·斯特曼/迪恩·诺里斯/鲍勃·冈顿/索菲亚·斯尼加/斯科特·科恩/凯文·赫尔南德斯/德洛丽丝·赫雷迪亚/帕特里克·波查/斯蒂芬妮·勒梅林,1054530/1049549/1315784/1041179/1321718/1036550/1321719/1028096/1036621/1198141
吴雪/陈戈/尹文媛,*/1329948/*
Tracy Grandstaff/Wendy Hoopes/Julian Dean,*/*/*
Tracy Grandstaff/温迪胡普斯/Julián Rebolledo,*/1095137/*
Tracy Grandstaff/温迪胡普斯/Julián Rebolledo,*/1095137/*
NotDefined,NotDefined
Tracy Grandstaff/Wendy Hoopes/Julián Rebolledo,*/*/*
Geoffrey Arend ...  Charles 'Upchuck' Ruttheimer III (voice)/Tracy Grandstaff ...  Daria Morgendorffer (voice)/Rand Bridges ...  Professor Bill Woods (voice) (as H.R. Bridges),*/*/*
Rachel Anton/Brett Barsky/Corey Block,*/1061747/*
石天、曾志伟、刘瑞琪,*
深田恭子/藤木直人/桐谷健太/古田新太/小日向文世/长谷川朝晴/丸山智己/渡边邦斗,1041558/1010302/1006292/1037957/1009219/1322312/1002344/1276169
Jozef Malesa,*
Jiddu Krishnamurti,*
徐熙媛/罗志祥/陈至恺/姜超/路嘉欣/藤冈靛/庾澄庆/方芳/陈珮骐/黄鸿升/陈彦儒/张立威/瓦娜/范明/李晟/沈孟生/张瑞珈/肖剑,1027645/1274317/1320724/1274652/1319223/1244920/1316037/1313519/1344898/1275768/*/1317599/*/1274655/1313028/1316985/1322177/1274646
杰森·斯坦森/雷·利奥塔/维森特·帕斯托雷/Terence Maynard/安德雷·本杰明,1049484/1036326/1134009/*/1018043
NotDefined,NotDefined
张书豪/李晓川/李桃/钮承泽,1315045/1315668/1315667/1274411
尾美利德/小林聪美/佐藤允/树木希林/宍户锭/入江若叶/志穗美悦子/山中康仁/中川勝彦/井上浩一/岩本宗規/大山大介/柿崎澄子/林優枝/早乙女朋子/加藤春哉/鴨志田和夫/鹤田忍/人見きよし,1039098/1019714/*/1014853/1142662/1048911/1041875/*/*/*/*/*/*/*/*/1011656/*/1008965/*
蓮佛美沙子/森田直幸/清水美砂/厚木拓郎/寺島咲/石田ひかり,*/*/*/*/*/*
NotDefined,NotDefined
安妮·班克罗夫特/雪莉·麦克雷恩/米凯亚·巴瑞辛尼科夫,1049606/1048130/1004725
NotDefined,NotDefined
小田切让/三浦友和/小泉今日子/吉高由里子/岩松了/松重丰/岸部一德/麻生久美子,1007189/1008191/1005460/1010036/1275827/1016968/1016878/1058969
黎北海/黎民伟/严珊珊,*/1319191/*
乡田ほづみ/渡部 猛/塚田正昭/石冢运升/大塚周夫/银河万丈,*/*/*/*/*/*
NotDefined,NotDefined
NotDefined,NotDefined
安东尼·奎恩/西尔瓦娜·曼加诺/阿瑟·肯尼迪,1048161/1045174/1007117
赵雷/秦祥林/唐沁,*/1048457/1007372
王人美/田方/王次龙 /金焰/章志直/周凤文/韩兰根,1313193/1312954/1313830/1003352/*/*/1001284
汤姆·克鲁斯/凯莉·麦吉利斯/方·基默/安东尼·爱德华兹/蒂姆·罗宾斯/梅格·瑞恩,1054435/1010593/1013761/1055414/1054521/1016679
张雨绮/夏雨/张若昀/欧豪/郝劭文/刘逸云/黄恺杰/蒋方舟/李响,1274494/1041082/1313867/1337644/1314167/1353487/1335432/1349943/1322524
格伦·福特/玛丽亚·雪儿/安妮·巴克斯特,1048177/1144374/1048212
李修贤/唐丽球/张家辉,*/*/*
高英轩/蔡明修,1317617/1331662
张达明/郭蔼明/郭耀明/陈少霞/樊少皇/胡枫,1274433/1029070/1315073/1275141/1018257/1313733
江青/钮方雨/周曼华/王莱/贺宾/李登惠/朱牧,1314010/1339872/1322878/1108707/1013574/*/1003713
吴镇宇/李婉华/陈锦鸿,1037098/*/*
桑德拉·布洛克/唐·钱德尔/马特·狄龙/布兰登·费舍/泰伦斯·霍华德/坦迪·牛顿/卢达克里斯/迈克尔·佩纳/珍妮弗·艾斯波西多/瑞恩·菲利普,1022003/1053573/1004583/1053580/1055928/1040513/1049714/1131634/1002682/1040999
高峰秀子/司叶子/小泽荣太郎,1003506/1025579/1003650
萧芳芳/钟镇涛/刘天兰/刘克宣/关聪,*/*/*/*/*
来喜/廖蔚蔚/李子雄/韩志/盛石头,1321645/1342129/1037662/1316775/1338895
李菁 Jing Li/邓光荣 Alan Tang/嘉伦 Ga Lun/林建明/余安安/刘丹/郑康业/黄曼/叶德娴/顾文宗/花居冠/狄倫/宋金來,*/*/*/1289297/1301560/1039442/1073735/*/1016864/1008546/*/*/*
罗晋/聂远/黄觉/姜佩瑶/辛鹏/李嘉琪/杨一威/史策,1276171/1275718/1275273/1367185/1349342/1349344/1344877/*
陈柏霖/陈意涵/郭书瑶/姜康哲/安唯绫/张少怀/潘慧如/瞿友宁/张本渝/王静莹/聂云/郑家纯/卢广仲,1211987/1274316/1313616/1318910/1324935/1339540/1276078/1314825/1317321/1274668/1327199/1331807/1340037
侯凯/洪剑涛/肖剑/时玮/闫妮/姚晨/张晓晨,*/*/*/*/1274496/*/*
Robert Cummings/Michèle Morgan/Steve Cochran,*/*/*
高仓健/原田芳雄/西村晃/中野良子/田中邦卫/倍赏美津子,1007153/1032754/1008337/1046781/1040946/1042205
张涵予/戚薇/福山雅治/河智苑/国村隼/池内博之/樱庭奈奈美/仓田保昭/吴飞霞/斋藤工/吉泽悠,1274319/1313916/1006103/1032501/1041791/1036944/1274977/1032379/1322423/1025531/1313264
NotDefined,NotDefined
Arnold Friedman/Elaine Friedman/David Friedman,*/*/*
盖尔·加西亚·贝纳尔/路易斯·尼科/梅赛黛斯·莫朗/埃米利奥·古铁雷斯·卡巴/迭戈·穆尼奥斯/亚历山德罗·高克/巴勃罗·德尔基/马斯洛·阿兰瑟/迈克尔·席尔瓦/弗朗西斯科·雷耶斯/杰米·瓦德尔/内斯托尔·坎蒂利亚纳/阿尔佛莱德·卡斯特罗/马尔西亚·塔格莱/安帕罗·诺格拉,1041009/1092612/1050731/1099930/1371899/1358539/1023869/1371900/1371901/1141756/1157662/1280009/1327141/1354335/1368226
山姆·尼尔/朱利安·迪尼森/瑞切尔·豪斯/科恩·霍洛维/奥斯卡·凯特利/瑞斯·达比/塔伊加·维迪提/瑞玛·特·维塔/Troy Kingi/Tioreore Ngatai-Melbourne/Mike Minogue/Tuss,1049525/1362593/1364823/1327519/1288520/1000122/1076354/1346136/1378578/1363305/1363104/1362715
巴斯尔·拉斯博/尼格尔·布鲁斯/Marjorie Riordan/Rosalind Ivan/Martin Kosleck,1019116/1007156/1139316/1107485/1110986
佐野和宏,1322559
NotDefined,NotDefined
赫立德·阿卜杜拉/阿托莎·利奥妮/肖恩·托布 ,1316003/1317934/1317723
谭咏麟/钟镇涛/石峰/张盈真/陈友/叶智强/彭健新,1050648/1033223/*/*/1028948/*/*
郑则仕/许冠英/恬妮,1019278/1023727/*
秦萍/岳华/沈依/张佩山/谷峰,1046873/1012788/*/*/1054239
达米安·吴/艾芙琳娜·瓦伦齐亚克/托马什·萨普里克/Iwona Fornalczyk/Joanna Liszowska/Andrzej Golejewski/Krzysztof Lawniczak/Roman Baranowicz,1015224/1046404/1138281/1234401/1216553/1099136/1195085/1225001
衣依/田俊/唐菁,*/*/*
郑中基/蔡卓妍/秦海璐/黄浩然/黄文慧/元华/许绍雄,1032940/1041425/1274437/1051740/*/1050240/1274449
Otto Jespersen/Glenn Erland Tosterud/Johanna Mørck/Tomas Alf Larsen/Urmila Berg-Domaas/Hans Morten Hansen/Robert Stoltenberg/Knut Nærum/Eirik Bech/Inge Erik Henjesand/Tom Jørgensen/Benedicte Aubert Ringnes/Magne Skjævesland/Torunn Lødemel Stokkeland/Finn Norvald Øvredal,1102651/1339082/*/*/*/*/1087780/1129058/*/*/*/*/*/*/*
河正宇/金允石/徐英姬/金裕贞/郑仁基/朴孝朱,1032680/1310942/1018688/1313572/1320459/1029817
萨姆·沃辛顿/保罗·贝坦尼/简·林奇/Diesel Madkins/卡佳·赫尔伯斯/格里夫·弗斯特/瑞贝卡·亨德森/杰里米·博布/凯莎·卡斯特-休伊斯/琳恩·柯林斯/布莱恩·F·奥博恩/伊莉莎白·里瑟/本·韦伯/克里斯·诺斯,1000147/1003482/1009233/1379201/1222735/1049947/1261734/1313076/1223494/1019006/1044987/1009236/1161619/1040515
NotDefined,NotDefined
西恩·奥斯汀/乔恩·费儒/尼德·巴蒂/查尔斯·达顿/莉莉·泰勒/文斯·沃恩,1031818/1027164/1010558/1054587/1031888/1002673
金秀贤/玉泽演/张祐荣/裴秀智/咸恩静/李知恩/裴勇俊/金贤重/李钟硕,1306206/1312906/1313652/1314463/1313036/1312852/1050459/1274476/1313576
朴智妍/姜素拉/郑镇云/孝琳,1312911/1315766/1317887/1322291
Robert Arkins/Michael Aherne/Angeline Ball/玛利亚·多耶·肯尼迪/Dave Finnegan,*/*/*/1027195/*
王羽/焦姣/游龙/楊洋/苗天/易原/葛小宝/江青霞/苏真平,1002908/1046117/1344003/*/1115076/*/1199045/1348012/1347992
林青霞/张曼玉/邱淑贞/梁家辉/张学友/郑伊健/林志颖/吴耀汉/苑琼丹/卢惠光/罗兰/成奎安/吴君如/胡枫 Fung Woo/白茵/夏萍/黄一飞/李家鼎/黄斌/白文彪,1044746/1274231/1048296/1118167/1012563/1031793/1028526/1037408/1274445/1032633/1054340/1141665/1127819/*/1313803/1029271/1301215/1328058/1301199/1340413
John Cusack,*
艾蒂/凌黛/韦弘/胡枫/汪禹,1043025/1315446/1110693/1313733/1317725
石天/张天爱/曾志伟/刘蓝溪,1146001/1314320/1002862/1174066
方芳/常枫/林在培/蓝心湄/涂善妮/李亚明/李天柱/赵永馨,1313519/1004141/1344986/1275579/1275682/*/1316516/1351801
张学友/王祖贤/张敏,*/*/*
杰里米·西奥伯德/亚历克斯·霍/露西·拉塞尔/约翰·诺兰/Dick Bradsell/Gillian El-Kadi/詹妮弗·安格/Nicolas Carlotti/Darren Ormandy/盖·格林威/Tassos Stevens/Tristan Martin/瑞贝卡·詹姆斯/保罗·曼森/David Bovill,1326138/1326058/1275142/1128508/1361449/1361450/1361451/1361452/1361453/1361454/1361455/1361456/1361457/1361458/1361459
哈利·戴恩·斯坦通/Emilio Estevez/Tracey Walter,1010582/*/*
刘青云/王宝强/江若琳/万绮雯,1007251/1274388/1275719/1029477
周海媚/谢君豪/张达明/李灿森,1037908/1157914/1274433/1028522
Robert Redford/Katharine Ross/罗伯特·布莱克 Robert Blake,*/*/*
刘烨/张译/段博文/王子文/谭卓/王砚辉/颜北/孙磊/施宁/王云辉/张岳/岱江,1000572/1274761/1313011/1275649/1312976/1322085/1359661/1319092/1368338/*/*/*
NotDefined,NotDefined
今村昌平,1050213
冈田准一/小栗旬/柄本佑/长泽雅美/木村文乃/安藤樱/吉冈秀隆,1042052/1014229/1307243/1018667/1315257/1274350/1025610
有村架纯/高良健吾/高畑充希/西岛隆弘/森川葵/坂口健太郎/浦井健治/福士诚治/森冈龙/永野芽郁/樱井由纪/我善导/林田岬優/安田显/大谷直子/田中泯/柄本明/高桥一生/松田美由纪/小日向文世/八千草薰/满岛光,1275528/1042089/1330848/1028633/1321714/1340281/1343737/1275370/1318963/1315734/1352403/1354669/*/1276143/1316727/1298890/1042056/1275907/1029180/1009219/1016891/1037118
艾曼纽·贝阿/凯瑟琳·德纳芙/约翰·马尔科维奇/文森特·佩雷斯/帕斯卡尔·格雷戈里,1041012/1054511/1041013/1019043/1050264
穆斯塔法·纳达雷维克/安妮卡·杜芭/Milorad Mandic,1048357/1019236/1115186
吴镇宇/吴佩慈/房祖名/谢娜/党淏瀚,1037098/1028811/1036492/1274270/*
王文娟/徐玉兰,1332408/1332416
赵丽颖/关智斌/戴娇倩/丁子峻/曹馨月/张明明/白珊,1275620/1015445/1275430/1299287/1318471/1330941/*
Jean-Michel Heimonet/Mark Cavendish/Bernhard Eisel,*/*/*
金元寿子/入野自由/井上和彦/岛本须美/日高里菜/竹内顺子/折笠富美子,1275943/1005438/1003523/1037668/1314118/1000744/1016839
Louis Malle,*
Dzhanik Faiziyev/Dilorom Kambarova,*/*
金子玉,*
Andrew Ackerman/Pim Bongaerts/Neal Cantin/Phil Dustan/Mark Eakin/Ruth Gates/Manuel González-Rivero/Ove Hoegh-Guldberg/Joanie Kleypas/Justin Marshall/Trevor Mendelow/Rupert Ormond/James Porter/Morgan Pratchett/Zackery Rago,*/*/*/*/*/*/*/*/*/*/*/*/*/*/*
严相贤/沈圭赫/朴志胤/成莞京,1359434/1359435/1053594/1359436
Teresa Wright/Robert Mitchum,*/*
池贤宇/金佳恩/安内相,1312695/1330219/1322622
尼克·费鲁奇/Benjamin Farmer/Curtis Edward Jackson/Bruce Jennings/Harold Phillips/Malaya Garza/Rebecca Karpovsky/Alexandra Spadoni/Sergio Alas/Alan Alexander/Paul Avallone/Nancy Batchelor/Martin Bannon Beaudet/Dave Benjamin/Jasmin Bisiau,1353230/*/*/*/1226838/*/*/*/*/*/*/*/*/*/*
凯婷卡·安塔鲁/贾斯蒂恩·瓦戴尔/李·佩斯/Kim Uylenbroek/Aiden Lithgow/肖恩·吉尔德/Ronald France/Andrew Roussouw/Michael Huff/格兰特·斯旺比/Emil Hostina/Robin Smith/Jeetu Verma/里奥·比尔/Marcus Wesley,1000268/1040636/1018975/1361498/1361499/1099660/1085329/1361500/1361501/1152794/1361502/1361503/1361504/1189147/1361505
克洛德·布拉瑟/苏菲·玛索/Hippolyte Girardot,1019247/1040543/*
Rita Hayworth/Larry Parks,*/*
罗伯特·德尼罗/梅丽尔·斯特里普/哈威·凯特尔/黛安·韦斯特/杰西·布拉德福特,1054445/1054437/1048131/1002725/1017961
Kai Albrecht/Till Butterbach/Greta Galisch de Palma/Peter Farkas/Sabine Krause,*/*/*/*/*
露易丝·拉塞尔/保罗·L·史密斯/布里翁·詹姆斯/希瑞·J.威尔森/布鲁斯·坎贝尔 ,1000365/1009173/1032028/1036666/1069816
詹妮弗·加纳/蒂莫西·奥利芬特/朱丽叶特·刘易斯/山姆·贾格,1054512/1044704/1017914/1004698
杨丽菁/关海山/林威/黄家达/李菁/丘国良/施明/郑伟明/米奇/曾光展,*/*/*/1002865/*/*/*/*/*/*
比尔·默瑞/丹·艾克罗伊德/西格妮·韦弗/哈罗德·雷米斯/安妮·波茨/里克·莫拉尼斯,1054508/1010562/1053569/1040554/1041111/1002719
Pat Fraley/Peter Cullen/Alan Oppenheimer,*/*/*
比尔·默瑞/丹·艾克罗伊德/西格妮·韦弗/哈罗德·雷米斯/里克·莫拉尼斯,1054508/1010562/1053569/1040554/1002719
郑则仕/利智/王小凤/楼南光/吴君如/江欣燕/张立基/陈龙/成奎安,*/*/*/*/*/*/*/*/*
Maurice LaMarche/Lorenzo Music/Laura Summer,*/*/*
科里·费尔德曼/科里·海姆/黛安·韦斯特/杰森·帕特里克/基弗·萨瑟兰,1009240/1013833/1002725/1017936/1053575
NotDefined,NotDefined
罗伯特·德尼罗/达科塔·范宁/法米克·詹森/伊丽莎白·苏/艾米·欧文,1054445/1013785/1040523/1027140/1049684
竹内顺子/植木诚/铃木真仁,1000744/*/*
孙贤周/文晶熙/全美善,1323874/1175765/1038783
霍建华/秦海璐/万茜/春夏/董子健,1015713/1274437/1315477/1339442/1330472
恬妮/刘陆华/彭鵬/欧阳莎菲/芦苇,*/*/*/1059967/*
白百何/井柏然/姜武/金燕玲/钟汉良/曾志伟/吴君如/汤唯/姚晨/闫妮/保剑锋/王栎鑫/郭晓东/李菁菁/田雨橙/张悦轩,1275542/1274628/1274290/1280673/1274318/1002862/1127819/1025141/1029395/1274496/1044611/1322486/1274230/1313836/1336057/1336725
Charles Chaplin,*
加里·格兰特/格蕾丝·凯利/洁茜·罗伊丝·兰迪斯/布丽吉特·奥贝尔,1053563/1041083/1036689/1057680
林秀晶/郑有美/韩艺礼/郑恩彩/延宇振,1041084/1276062/1327527/1318309/1313034
NotDefined,NotDefined
克力文·李托/吉恩·怀尔德/斯利姆·佩金斯/哈维·科曼/玛德莲·卡恩/梅尔·布鲁克斯,1018105/1017905/1010672/1007060/1027251/1010574
钉宫理惠/日野聪/生天目仁美/川澄绫子/江原正士/岩田光央,1018687/1023936/1206783/1003583/1046231/1023352
钉宫理恵/日野聡/江原正士/川澄绫子/樱井智/生天目仁美/岩田光央,*/*/*/*/*/*/*
小罗伯特·唐尼/杰拉丁·卓别林/保罗·瑞斯/约翰·肖/莫伊拉·凯利/安东尼·霍普金斯/丹·艾克罗伊德/玛丽莎·托梅/佩内洛普·安·米勒/凯文·克莱恩/玛丽亚·皮提罗/米拉·乔沃维奇/凯文·杜恩/黛布拉·摩尔/戴安·琳恩,1016681/1025238/1147207/1014091/1031909/1054434/1010562/1047974/1013868/1040531/1014095/1025154/1049634/1041375/1053615
查理·卓别林/艾德娜·珀薇安丝/艾伯特奥斯汀,1002724/1028102/1037713
James Mason/Charles Chaplin/Edna Purviance,*/*/*
邬倩倩/金宏,1274830/1328436
Galina Vodyanitskaya/Tamara Altseva/Aleksey Batalov,*/*/*
淡島千景/久我美子/丹阿弥谷津子,*/*/*
役所广司/小栗旬/高良健吾/臼田麻美/伊武雅刀/山崎努,1165478/1014229/1042089/1274434/1003500/1037053
Grace Stafford/道斯·巴特勒/Johnny Coons,1158597/1078675/1067588
陈勋奇/雪梨/郑则仕,*/*/*
郑文雅/王青/廖偉雄,1275725/1275150/*
大河内传次郎/藤田进/轰夕起子/志村乔,1008291/1016957/1052708/1032411
三浦友和/秋吉久美子/仲代达矢,1008191/1023929/1036950
大河内传次郎/藤田进/月形龙之介,1008291/1016957/*
NotDefined,NotDefined
Oksana Bulgakova/Dietmar Dath/Hans Magnus Enzensberger/Durs Grünbein/汉内洛勒·霍格/Sophie Alexandra Kluge/Oskar Negt/索菲·罗伊斯/赫尔基·施楚奈德/彼得·斯洛特戴克/Andreas Tobias,1211675/*/1040936/*/1092541/*/*/1019290/1050672/1207803/*
迈克尔·摩尔/索拉·伯奇/William Black,1044929/1031804/*
Cathy Ménard/Thierry de Brem/Dominique Irissou/Marilyn Jess/让-皮埃尔·阿尔芒/Marianne Aubert/Mika Barthel/Éric Dray/Olivia Flores/Hubert Géral/Jacques Marbeuf/Gilbert Servien/Marc Winandy,*/*/*/*/*/*/*/*/*/*/*/*/*
费尔南多·雷伊/保罗·弗朗克尔/德菲因·塞里格/比尔·奥吉埃/让-皮埃尔·卡塞尔,1050140/1082628/1000594/1025433/1041243
丹尼·特雷霍/德雷克·安东尼,1044721/1059976
奥迪·墨菲/查尔斯·德拉克/Joan Evans,1018103/1028020/1090567
约翰·库萨克/黛安·韦斯特/詹妮弗·提莉/查兹·帕尔明特瑞/玛丽·露易斯·帕克,1018986/1002725/1049519/1048183/1022573
爱德华·罗宾逊/琼·布朗德尔/巴顿·麦克莱恩,1036586/1049773/1117300
Suzanne Fletcher/Evelyn Smith/Luc Sante,*/*/*
胡蝶/宣景琳/郑小秋,1274624/1319390/1274622
葛兰/雷震/张小燕/苏凤/吴家骧/高原/高翔/刘茜蒙/刘恩甲,1324641/1052072/1316777/1343710/1072337/*/1356306/*/1345331
舒绣文/舒适/朱琳,1274625/*/*
绀野美沙子/浅野温子/泽口靖子/富田靖子/尾美利德/宫川一朗太/入江若叶/峰岸彻,*/1034419/1019745/1033967/1039098/*/1048911/1010115
李萌/梁明/李纬/石挥/李凌云,*/1328227/1040943/1274887/*
江枫/凌云/欧威,*/1048884/*
任剑辉/白雪仙/梁醒波,*/*/*
龙剑笙/梅雪诗/梁醒波,*/*/*
Yvonne Marquis,*
冯远征/仲村亨/章子怡/刘烨/李冰冰,1043136/1050906/1041014/1000572/1040990
Jonathan Dugdale,*
NotDefined,NotDefined
西尔莎·罗南/阿丽克西斯·布莱德尔/丹尼·特雷霍/塔提阿娜·玛斯拉尼/詹姆斯·甘多菲尼/科迪·霍恩/玛丽安娜·琼-巴普蒂斯特/约翰·文堤米利亚/斯图·莱利/卡西迪·辛克尔/伊米尔德-安吉尔·扬,1022004/1041017/1044721/1225652/1049543/1276028/1055527/1009483/1143881/1199653/1235927
富大龙/前田知惠/安娜·捷尼拉洛娃/王学伟/李鸣/孟承光/张巍/谢加起/富俊峰/张雁鸣/曹立柱/刘玉津/王文华/陆广义/陈名/聂清富/沈尚军/朱玉涛/王建民/奥列克/刘同友/鲍恺/姚岗/陈丰/长尾麻油,1274705/1314345/1315581/1336967/1336632/*/*/1374753/1374752/*/*/*/*/*/*/*/*/*/*/*/*/*/1349851/*/*
丹尼·格洛弗/乌比·戈德堡/玛格丽特·艾弗瑞/奥普拉·温弗瑞/威拉德·E·普/阿科苏阿·巴西亚/德斯雷塔·杰克逊/阿道夫·恺撒/蕾伊·道恩·钟/丹娜·爱薇/Leonard Jackson/Bennet Guillory/John Patton Jr./卡尔·安德森/Susan Beaubian/劳伦斯·菲什伯恩,1010571/1041120/1276187/1004653/1143581/1014168/1324314/1036948/1031963/1027123/1108001/1041576/1130374/1059221/1331749/1022596
韩在石/林心如/黄维德/殷悦/施易男/孙兴/涂善妮/林美贞/吴晓敏,*/1005214/*/1318304/1314610/1150721/1275682/1315049/1314528
徐洁儿/袁晓超/刘承俊/洪天照/刘永健/肖红/谭赫/周小飞,1315812/1323426/1314482/1316889/1316909/1352361/1352359/1340063
王子/阿波罗尼·卡特罗/莫里斯·黛/奥丽娃·维拉索布罗斯/克兰伦斯·威廉姆斯三世/杰罗姆·本顿,1055670/1022849/1087410/1109743/1161241/1062594
吴彦祖/甘国亮/周华健/何超仪/陈冲/谭耀文/李绮虹/黄建新/唐文龙,1027502/1050798/1038045/1014212/1044964/1033280/1032921/1019896/1043564
克莱尔·丹妮丝/朱莉娅·奥蒙德/凯瑟琳·欧哈拉/大卫·斯特雷泽恩/Barry Tubb/Melissa Farman/Cherami Leigh/查尔斯·贝克/Blair Bomar,1053582/1013855/1031193/1007009/1005015/*/1107291/1221276/*
中居正广/北村一辉/栗山千明/玉森裕太,1023890/1012650/1027322/1315413
Matthew Beguley/Sheila Beguley/Temple Grandin/Luke Hemstock/Stewart Hogg,*/*/1050603/*/*
NotDefined,NotDefined
Karla Chadimová/Miroslav Hornícek/Jan Libícek,*/*/*
NotDefined,NotDefined
村真琴/勝田久/丸山美纪/川濑晶子/龙田直树/富田耕生/大和田伸也,*/*/*/*/1158783/1008538/1131413
NotDefined,NotDefined
Henri Vallouy,*
南尼·莫莱蒂/Simona Frosi/Fabio Traversa,1022980/1079178/1158482
郝勇/张小燕/胡益林/吕立/任刚,*/*/*/*/*
柯克·道格拉斯/吉娜·罗兰兹/沃尔特·马修/迈克尔·凯恩/乔治·肯尼迪/ 凯勒·欧康纳/威廉·沙勒特/卡尔·斯温森/William Mims,1036372/1019052/1027849/1288081/1007031/1025249/1140816/1156735/1116859
Jamie Donoughue,*
汪宝生/宫喜斌/宫建华,*/1368362/*
爱德华·诺顿/科林·法瑞尔/强·沃特/诺亚·艾默里奇/詹妮弗·艾莉/谢伊·惠格姆,1035676/1084255/1013838/1032144/1012506/1165173
让-吕克·戈达尔/Geneviève Pasquier/Denis Jadót,1055489/*/*
阿列克谢·克拉夫琴科/Olga Mironova/Liubomiras Lauciavicius,1111010/*/1104573
克劳黛·考尔白/珍妮弗·琼斯/约瑟夫·科顿/秀兰·邓波儿/莱昂纳尔·巴里摩尔,1049777/1032071/1055438/1048165/1048220
